index	captionID	pairID	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	label1	gold_label
2028	2476656359.jpg#2	2476656359.jpg#2r1e	( ( Two children ) ( ( are ( ( building something ) ( on ( the floor ) ) ) ) . ) )	( ( Two children ) ( ( are playing ) . ) )	(ROOT (S (NP (CD Two) (NNS children)) (VP (VBP are) (VP (VBG building) (NP (NN something)) (PP (IN on) (NP (DT the) (NN floor))))) (. .)))	(ROOT (S (NP (CD Two) (NNS children)) (VP (VBP are) (VP (VBG playing))) (. .)))	Two children are building something on the floor.	Two children are playing.	entailment	entailment
2029	2476656359.jpg#2	2476656359.jpg#2r1n	( ( Two children ) ( ( are ( ( building something ) ( on ( the floor ) ) ) ) . ) )	( ( Two children ) ( ( are boys ) . ) )	(ROOT (S (NP (CD Two) (NNS children)) (VP (VBP are) (VP (VBG building) (NP (NN something)) (PP (IN on) (NP (DT the) (NN floor))))) (. .)))	(ROOT (S (NP (CD Two) (NNS children)) (VP (VBP are) (NP (NNS boys))) (. .)))	Two children are building something on the floor.	Two children are boys.	neutral	neutral
2030	2476656359.jpg#2	2476656359.jpg#2r1c	( ( Two children ) ( ( are ( ( building something ) ( on ( the floor ) ) ) ) . ) )	( ( ( Three people ) ( order ( from ( a menu ) ) ) ) . )	(ROOT (S (NP (CD Two) (NNS children)) (VP (VBP are) (VP (VBG building) (NP (NN something)) (PP (IN on) (NP (DT the) (NN floor))))) (. .)))	(ROOT (NP (NP (CD Three) (NNS people)) (NP (NP (NN order)) (PP (IN from) (NP (DT a) (NN menu)))) (. .)))	Two children are building something on the floor.	Three people order from a menu.	contradiction	contradiction
2031	2476656359.jpg#1	2476656359.jpg#1r1e	( ( Children ( ( ( playing with ) or ) ( ( cleaning up ) ( miscellaneous items ) ) ) ) . )	( ( Kids ( ( putting away ) toys ) ) . )	(ROOT (NP (NP (NNS Children)) (VP (VP (VBG playing) (PP (IN with))) (CC or) (VP (VBG cleaning) (PRT (RP up)) (NP (JJ miscellaneous) (NNS items)))) (. .)))	(ROOT (NP (NP (NNS Kids)) (VP (VBG putting) (PRT (RP away)) (NP (NNS toys))) (. .)))	Children playing with or cleaning up miscellaneous items.	Kids putting away toys.	entailment	entailment
2032	2476656359.jpg#1	2476656359.jpg#1r1c	( ( Children ( ( ( playing with ) or ) ( ( cleaning up ) ( miscellaneous items ) ) ) ) . )	( ( Adults ( working ( in ( a garden ) ) ) ) . )	(ROOT (NP (NP (NNS Children)) (VP (VP (VBG playing) (PP (IN with))) (CC or) (VP (VBG cleaning) (PRT (RP up)) (NP (JJ miscellaneous) (NNS items)))) (. .)))	(ROOT (NP (NP (NNS Adults)) (VP (VBG working) (PP (IN in) (NP (DT a) (NN garden)))) (. .)))	Children playing with or cleaning up miscellaneous items.	Adults working in a garden.	contradiction	contradiction
2033	2476656359.jpg#1	2476656359.jpg#1r1n	( ( Children ( ( ( playing with ) or ) ( ( cleaning up ) ( miscellaneous items ) ) ) ) . )	( ( Boys ( tossing trash ) ) . )	(ROOT (NP (NP (NNS Children)) (VP (VP (VBG playing) (PP (IN with))) (CC or) (VP (VBG cleaning) (PRT (RP up)) (NP (JJ miscellaneous) (NNS items)))) (. .)))	(ROOT (NP (NP (NNS Boys)) (VP (VBG tossing) (NP (NN trash))) (. .)))	Children playing with or cleaning up miscellaneous items.	Boys tossing trash.	neutral	neutral
2034	2476656359.jpg#0	2476656359.jpg#0r1c	( ( ( Young children ) ( outside ( playing ( with ( ( computer junk ) ( on ( the ground ) ) ) ) ) ) ) . )	( ( The children ) ( ( are swimming ) . ) )	(ROOT (NP (NP (JJ Young) (NNS children)) (PP (IN outside) (S (VP (VBG playing) (PP (IN with) (NP (NP (NN computer) (NN junk)) (PP (IN on) (NP (DT the) (NN ground)))))))) (. .)))	(ROOT (S (NP (DT The) (NNS children)) (VP (VBP are) (VP (VBG swimming))) (. .)))	Young children outside playing with computer junk on the ground.	The children are swimming.	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
2035	2476656359.jpg#0	2476656359.jpg#0r1n	( ( ( Young children ) ( outside ( playing ( with ( ( computer junk ) ( on ( the ground ) ) ) ) ) ) ) . )	( ( The children ) ( ( are ( trying ( to ( build ( a robot ) ) ) ) ) . ) )	(ROOT (NP (NP (JJ Young) (NNS children)) (PP (IN outside) (S (VP (VBG playing) (PP (IN with) (NP (NP (NN computer) (NN junk)) (PP (IN on) (NP (DT the) (NN ground)))))))) (. .)))	(ROOT (S (NP (DT The) (NNS children)) (VP (VBP are) (VP (VBG trying) (S (VP (TO to) (VP (VB build) (NP (DT a) (NN robot))))))) (. .)))	Young children outside playing with computer junk on the ground.	The children are trying to build a robot.	neutral	neutral
2036	2476656359.jpg#0	2476656359.jpg#0r1e	( ( ( Young children ) ( outside ( playing ( with ( ( computer junk ) ( on ( the ground ) ) ) ) ) ) ) . )	( ( The children ) ( ( are playing ) . ) )	(ROOT (NP (NP (JJ Young) (NNS children)) (PP (IN outside) (S (VP (VBG playing) (PP (IN with) (NP (NP (NN computer) (NN junk)) (PP (IN on) (NP (DT the) (NN ground)))))))) (. .)))	(ROOT (S (NP (DT The) (NNS children)) (VP (VBP are) (VP (VBG playing))) (. .)))	Young children outside playing with computer junk on the ground.	The children are playing.	entailment	entailment
2037	2714699748.jpg#3	2714699748.jpg#3r1c	( ( ( Two dogs ) ( playing ( on carpet ) ) ) . )	( ( The dogs ) ( ( are ( in kennels ) ) . ) )	(ROOT (NP (NP (CD Two) (NNS dogs)) (VP (VBG playing) (PP (IN on) (NP (NN carpet)))) (. .)))	(ROOT (S (NP (DT The) (NNS dogs)) (VP (VBP are) (PP (IN in) (NP (NNS kennels)))) (. .)))	Two dogs playing on carpet.	The dogs are in kennels.	contradiction	contradiction
2038	2714699748.jpg#3	2714699748.jpg#3r1e	( ( ( Two dogs ) ( playing ( on carpet ) ) ) . )	( ( Two dogs ) ( ( are together ) . ) )	(ROOT (NP (NP (CD Two) (NNS dogs)) (VP (VBG playing) (PP (IN on) (NP (NN carpet)))) (. .)))	(ROOT (S (NP (CD Two) (NNS dogs)) (VP (VBP are) (ADJP (RB together))) (. .)))	Two dogs playing on carpet.	Two dogs are together.	entailment	entailment
2039	2714699748.jpg#3	2714699748.jpg#3r1n	( ( ( Two dogs ) ( playing ( on carpet ) ) ) . )	( ( Two dogs ) ( ( are ( playing ( with ( ( a bone ) ( in ( their ( masters house ) ) ) ) ) ) ) . ) )	(ROOT (NP (NP (CD Two) (NNS dogs)) (VP (VBG playing) (PP (IN on) (NP (NN carpet)))) (. .)))	(ROOT (S (NP (CD Two) (NNS dogs)) (VP (VBP are) (VP (VBG playing) (PP (IN with) (NP (NP (DT a) (NN bone)) (PP (IN in) (NP (PRP$ their) (NNS masters) (NN house))))))) (. .)))	Two dogs playing on carpet.	Two dogs are playing with a bone in their masters house.	neutral	neutral
2040	2714699748.jpg#2	2714699748.jpg#2r1e	( ( ( Two bulldogs ) ( playing ( on ( the floor ) ) ) ) . )	( ( the dogs ) ( are indoors ) )	(ROOT (NP (NP (CD Two) (NNS bulldogs)) (VP (VBG playing) (PP (IN on) (NP (DT the) (NN floor)))) (. .)))	(ROOT (S (NP (DT the) (NNS dogs)) (VP (VBP are) (ADVP (RB indoors)))))	Two bulldogs playing on the floor.	the dogs are indoors	entailment	entailment
2041	2714699748.jpg#2	2714699748.jpg#2r1c	( ( ( Two bulldogs ) ( playing ( on ( the floor ) ) ) ) . )	( ( the dogs ) ( are sitting ) )	(ROOT (NP (NP (CD Two) (NNS bulldogs)) (VP (VBG playing) (PP (IN on) (NP (DT the) (NN floor)))) (. .)))	(ROOT (S (NP (DT the) (NNS dogs)) (VP (VBP are) (VP (VBG sitting)))))	Two bulldogs playing on the floor.	the dogs are sitting	contradiction	contradiction
2042	2714699748.jpg#2	2714699748.jpg#2r1n	( ( ( Two bulldogs ) ( playing ( on ( the floor ) ) ) ) . )	( ( the dogs ) ( rolling ( on ( the floor ) ) ) )	(ROOT (NP (NP (CD Two) (NNS bulldogs)) (VP (VBG playing) (PP (IN on) (NP (DT the) (NN floor)))) (. .)))	(ROOT (NP (NP (DT the) (NNS dogs)) (NP (NP (NN rolling)) (PP (IN on) (NP (DT the) (NN floor))))))	Two bulldogs playing on the floor.	the dogs rolling on the floor	neutral	neutral
2043	2714699748.jpg#1	2714699748.jpg#1r1c	( ( Two dogs ) ( ( are ( ( ( playing and ) wrestling ) ( with ( each other ) ) ) ) . ) )	( ( Two cats ) ( ( are ( ( chasing ( each other ) ) ( through ( the house ) ) ) ) . ) )	(ROOT (S (NP (CD Two) (NNS dogs)) (VP (VBP are) (VP (VBG playing) (CC and) (VBG wrestling) (PP (IN with) (NP (DT each) (JJ other))))) (. .)))	(ROOT (S (NP (CD Two) (NNS cats)) (VP (VBP are) (VP (VBG chasing) (NP (DT each) (JJ other)) (PP (IN through) (NP (DT the) (NN house))))) (. .)))	Two dogs are playing and wrestling with each other.	Two cats are chasing each other through the house.	contradiction	contradiction
2044	2714699748.jpg#1	2714699748.jpg#1r1e	( ( Two dogs ) ( ( are ( ( ( playing and ) wrestling ) ( with ( each other ) ) ) ) . ) )	( ( ( A pair ) ( of dogs ) ) ( ( is playing ) . ) )	(ROOT (S (NP (CD Two) (NNS dogs)) (VP (VBP are) (VP (VBG playing) (CC and) (VBG wrestling) (PP (IN with) (NP (DT each) (JJ other))))) (. .)))	(ROOT (S (NP (NP (DT A) (NN pair)) (PP (IN of) (NP (NNS dogs)))) (VP (VBZ is) (VP (VBG playing))) (. .)))	Two dogs are playing and wrestling with each other.	A pair of dogs is playing.	entailment	entailment
2045	2714699748.jpg#1	2714699748.jpg#1r1n	( ( Two dogs ) ( ( are ( ( ( playing and ) wrestling ) ( with ( each other ) ) ) ) . ) )	( ( Two puppies ) ( ( are ( playing together ) ) . ) )	(ROOT (S (NP (CD Two) (NNS dogs)) (VP (VBP are) (VP (VBG playing) (CC and) (VBG wrestling) (PP (IN with) (NP (DT each) (JJ other))))) (. .)))	(ROOT (S (NP (CD Two) (NNS puppies)) (VP (VBP are) (VP (VBG playing) (ADVP (RB together)))) (. .)))	Two dogs are playing and wrestling with each other.	Two puppies are playing together.	neutral	neutral
2046	2714699748.jpg#0	2714699748.jpg#0r1c	( ( Two dogs ) ( ( are ( ( playing together ) ( on ( ( white carpet ) ( near ( a couch ) ) ) ) ) ) . ) )	( ( Three dogs ) ( ( are ( sleeping ( in ( the grass ) ) ) ) . ) )	(ROOT (S (NP (CD Two) (NNS dogs)) (VP (VBP are) (VP (VBG playing) (ADVP (RB together)) (PP (IN on) (NP (NP (JJ white) (NN carpet)) (PP (IN near) (NP (DT a) (NN couch))))))) (. .)))	(ROOT (S (NP (CD Three) (NNS dogs)) (VP (VBP are) (VP (VBG sleeping) (PP (IN in) (NP (DT the) (NN grass))))) (. .)))	Two dogs are playing together on white carpet near a couch.	Three dogs are sleeping in the grass.	contradiction	contradiction
2047	2714699748.jpg#0	2714699748.jpg#0r1e	( ( Two dogs ) ( ( are ( ( playing together ) ( on ( ( white carpet ) ( near ( a couch ) ) ) ) ) ) . ) )	( ( Two dogs ) ( play . ) )	(ROOT (S (NP (CD Two) (NNS dogs)) (VP (VBP are) (VP (VBG playing) (ADVP (RB together)) (PP (IN on) (NP (NP (JJ white) (NN carpet)) (PP (IN near) (NP (DT a) (NN couch))))))) (. .)))	(ROOT (S (NP (CD Two) (NNS dogs)) (VP (VBP play)) (. .)))	Two dogs are playing together on white carpet near a couch.	Two dogs play.	entailment	entailment
2048	2714699748.jpg#0	2714699748.jpg#0r1n	( ( Two dogs ) ( ( are ( ( playing together ) ( on ( ( white carpet ) ( near ( a couch ) ) ) ) ) ) . ) )	( ( Two ( brown dogs ) ) ( ( are ( playing together ) ) . ) )	(ROOT (S (NP (CD Two) (NNS dogs)) (VP (VBP are) (VP (VBG playing) (ADVP (RB together)) (PP (IN on) (NP (NP (JJ white) (NN carpet)) (PP (IN near) (NP (DT a) (NN couch))))))) (. .)))	(ROOT (S (NP (CD Two) (JJ brown) (NNS dogs)) (VP (VBP are) (VP (VBG playing) (ADVP (RB together)))) (. .)))	Two dogs are playing together on white carpet near a couch.	Two brown dogs are playing together.	neutral	neutral
2049	3565654691.jpg#0	3565654691.jpg#0r1e	( ( A ( scuba diver ) ) ( ( ( stands ( on ( top ( of rocks ) ) ) ) ( after ( emerging ( from ( the water ) ) ) ) ) . ) )	( ( ( ( A ( scuba ( diver performnef ) ) ) ( on top ) ) ( of rocks ) ) . )	(ROOT (S (NP (DT A) (NN scuba) (NN diver)) (VP (VBZ stands) (PP (IN on) (NP (NP (NN top)) (PP (IN of) (NP (NNS rocks))))) (PP (IN after) (S (VP (VBG emerging) (PP (IN from) (NP (DT the) (NN water))))))) (. .)))	(ROOT (NP (NP (DT A) (NN scuba) (NN diver) (NN performnef)) (PP (IN on) (NP (NN top))) (PP (IN of) (NP (NNS rocks))) (. .)))	A scuba diver stands on top of rocks after emerging from the water.	A scuba diver performnef on top of rocks.	entailment	entailment
2050	3565654691.jpg#0	3565654691.jpg#0r1n	( ( A ( scuba diver ) ) ( ( ( stands ( on ( top ( of rocks ) ) ) ) ( after ( emerging ( from ( the water ) ) ) ) ) . ) )	( ( A ( scuba diver ) ) ( ( ( stand ( on ( ( a top ) ( of rocks ) ) ) ) ( to ( jump ( into ( the well ) ) ) ) ) . ) )	(ROOT (S (NP (DT A) (NN scuba) (NN diver)) (VP (VBZ stands) (PP (IN on) (NP (NP (NN top)) (PP (IN of) (NP (NNS rocks))))) (PP (IN after) (S (VP (VBG emerging) (PP (IN from) (NP (DT the) (NN water))))))) (. .)))	(ROOT (S (NP (DT A) (NN scuba) (NN diver)) (VP (VBP stand) (PP (IN on) (NP (NP (DT a) (NN top)) (PP (IN of) (NP (NNS rocks))))) (S (VP (TO to) (VP (VB jump) (PP (IN into) (NP (DT the) (NN well))))))) (. .)))	A scuba diver stands on top of rocks after emerging from the water.	A scuba diver stand on a top of rocks to jump into the well.	neutral	neutral
2051	3565654691.jpg#0	3565654691.jpg#0r1c	( ( A ( scuba diver ) ) ( ( ( stands ( on ( top ( of rocks ) ) ) ) ( after ( emerging ( from ( the water ) ) ) ) ) . ) )	( ( A ( scuba diver ) ) ( never ( ( knows ( to dive ) ) . ) ) )	(ROOT (S (NP (DT A) (NN scuba) (NN diver)) (VP (VBZ stands) (PP (IN on) (NP (NP (NN top)) (PP (IN of) (NP (NNS rocks))))) (PP (IN after) (S (VP (VBG emerging) (PP (IN from) (NP (DT the) (NN water))))))) (. .)))	(ROOT (S (NP (DT A) (NN scuba) (NN diver)) (ADVP (RB never)) (VP (VBZ knows) (S (VP (TO to) (VP (VB dive))))) (. .)))	A scuba diver stands on top of rocks after emerging from the water.	A scuba diver never knows to dive.	contradiction	contradiction
2052	2714699748.jpg#4	2714699748.jpg#4r1e	( ( two dogs ) ( wrestle . ) )	( ( Two dogs ) ( together . ) )	(ROOT (S (NP (CD two) (NNS dogs)) (VP (VB wrestle)) (. .)))	(ROOT (ADVP (NP (CD Two) (NNS dogs)) (RB together) (. .)))	two dogs wrestle.	Two dogs together.	entailment	entailment
2053	2714699748.jpg#4	2714699748.jpg#4r1c	( ( two dogs ) ( wrestle . ) )	( ( ( Two dogs ) ( sleeping together ) ) . )	(ROOT (S (NP (CD two) (NNS dogs)) (VP (VB wrestle)) (. .)))	(ROOT (NP (NP (CD Two) (NNS dogs)) (VP (VBG sleeping) (ADVP (RB together))) (. .)))	two dogs wrestle.	Two dogs sleeping together.	contradiction	contradiction
2054	2714699748.jpg#4	2714699748.jpg#4r1n	( ( two dogs ) ( wrestle . ) )	( ( ( Two dogs ) ( playing together ) ) . )	(ROOT (S (NP (CD two) (NNS dogs)) (VP (VB wrestle)) (. .)))	(ROOT (NP (NP (CD Two) (NNS dogs)) (VP (VBG playing) (ADVP (RB together))) (. .)))	two dogs wrestle.	Two dogs playing together.	neutral	neutral
2055	1873655403.jpg#0	1873655403.jpg#0r3e	( ( ( 3 ( safety jacket ) ) ( clad ( Construction workers ) ) ) ( ( appear ( to ( be ( poking ( something ( interesting ( with ( their shovels ) ) ) ) ) ) ) ) . ) )	( ( The ( construction workers ) ) ( ( are ( looking ( at ( something interesting ) ) ) ) . ) )	(ROOT (S (NP (NP (CD 3) (NN safety) (NN jacket)) (VP (VBN clad) (NP (NN Construction) (NNS workers)))) (VP (VBP appear) (S (VP (TO to) (VP (VB be) (VP (VBG poking) (NP (NP (NN something)) (ADJP (JJ interesting) (PP (IN with) (NP (PRP$ their) (NNS shovels)))))))))) (. .)))	(ROOT (S (NP (DT The) (NN construction) (NNS workers)) (VP (VBP are) (VP (VBG looking) (PP (IN at) (NP (NN something) (JJ interesting))))) (. .)))	3 safety jacket clad Construction workers appear to be poking something interesting with their shovels.	The construction workers are looking at something interesting.	entailment	entailment
2056	1873655403.jpg#0	1873655403.jpg#0r1c	( ( ( 3 ( safety jacket ) ) ( clad ( Construction workers ) ) ) ( ( appear ( to ( be ( poking ( something ( interesting ( with ( their shovels ) ) ) ) ) ) ) ) . ) )	( ( Some ( construction workers ) ) ( ( are ( falling ( from ( a tower ) ) ) ) . ) )	(ROOT (S (NP (NP (CD 3) (NN safety) (NN jacket)) (VP (VBN clad) (NP (NN Construction) (NNS workers)))) (VP (VBP appear) (S (VP (TO to) (VP (VB be) (VP (VBG poking) (NP (NP (NN something)) (ADJP (JJ interesting) (PP (IN with) (NP (PRP$ their) (NNS shovels)))))))))) (. .)))	(ROOT (S (NP (DT Some) (NN construction) (NNS workers)) (VP (VBP are) (VP (VBG falling) (PP (IN from) (NP (DT a) (NN tower))))) (. .)))	3 safety jacket clad Construction workers appear to be poking something interesting with their shovels.	Some construction workers are falling from a tower.	contradiction	contradiction
2057	1873655403.jpg#0	1873655403.jpg#0r3c	( ( ( 3 ( safety jacket ) ) ( clad ( Construction workers ) ) ) ( ( appear ( to ( be ( poking ( something ( interesting ( with ( their shovels ) ) ) ) ) ) ) ) . ) )	( ( None ( of ( the ( construction workers ) ) ) ) ( ( have shovels ) . ) )	(ROOT (S (NP (NP (CD 3) (NN safety) (NN jacket)) (VP (VBN clad) (NP (NN Construction) (NNS workers)))) (VP (VBP appear) (S (VP (TO to) (VP (VB be) (VP (VBG poking) (NP (NP (NN something)) (ADJP (JJ interesting) (PP (IN with) (NP (PRP$ their) (NNS shovels)))))))))) (. .)))	(ROOT (S (NP (NP (NN None)) (PP (IN of) (NP (DT the) (NN construction) (NNS workers)))) (VP (VBP have) (NP (NNS shovels))) (. .)))	3 safety jacket clad Construction workers appear to be poking something interesting with their shovels.	None of the construction workers have shovels.	contradiction	contradiction
2058	1873655403.jpg#0	1873655403.jpg#0r2c	( ( ( 3 ( safety jacket ) ) ( clad ( Construction workers ) ) ) ( ( appear ( to ( be ( poking ( something ( interesting ( with ( their shovels ) ) ) ) ) ) ) ) . ) )	( ( The ( construction workers ) ) ( ( are ( ( using ( a ( pick axes ) ) ) ( to ( poke ( each other ) ) ) ) ) . ) )	(ROOT (S (NP (NP (CD 3) (NN safety) (NN jacket)) (VP (VBN clad) (NP (NN Construction) (NNS workers)))) (VP (VBP appear) (S (VP (TO to) (VP (VB be) (VP (VBG poking) (NP (NP (NN something)) (ADJP (JJ interesting) (PP (IN with) (NP (PRP$ their) (NNS shovels)))))))))) (. .)))	(ROOT (S (NP (DT The) (NN construction) (NNS workers)) (VP (VBP are) (VP (VBG using) (NP (DT a) (NN pick) (NNS axes)) (S (VP (TO to) (VP (VB poke) (NP (DT each) (JJ other))))))) (. .)))	3 safety jacket clad Construction workers appear to be poking something interesting with their shovels.	The construction workers are using a pick axes to poke each other.	contradiction	contradiction
2059	1873655403.jpg#0	1873655403.jpg#0r4n	( ( ( 3 ( safety jacket ) ) ( clad ( Construction workers ) ) ) ( ( appear ( to ( be ( poking ( something ( interesting ( with ( their shovels ) ) ) ) ) ) ) ) . ) )	( ( ( 3 ( construction workers ) ) ( ( poking ( a ( dead animal ) ) ) ( with shovels ) ) ) . )	(ROOT (S (NP (NP (CD 3) (NN safety) (NN jacket)) (VP (VBN clad) (NP (NN Construction) (NNS workers)))) (VP (VBP appear) (S (VP (TO to) (VP (VB be) (VP (VBG poking) (NP (NP (NN something)) (ADJP (JJ interesting) (PP (IN with) (NP (PRP$ their) (NNS shovels)))))))))) (. .)))	(ROOT (NP (NP (CD 3) (NN construction) (NNS workers)) (VP (VBG poking) (NP (DT a) (JJ dead) (NN animal)) (PP (IN with) (NP (NNS shovels)))) (. .)))	3 safety jacket clad Construction workers appear to be poking something interesting with their shovels.	3 construction workers poking a dead animal with shovels.	neutral	neutral
2060	1873655403.jpg#0	1873655403.jpg#0r4c	( ( ( 3 ( safety jacket ) ) ( clad ( Construction workers ) ) ) ( ( appear ( to ( be ( poking ( something ( interesting ( with ( their shovels ) ) ) ) ) ) ) ) . ) )	( ( ( 3 ( construction workers ) ) ( on ( their lunch ) ) ) ( break . ) )	(ROOT (S (NP (NP (CD 3) (NN safety) (NN jacket)) (VP (VBN clad) (NP (NN Construction) (NNS workers)))) (VP (VBP appear) (S (VP (TO to) (VP (VB be) (VP (VBG poking) (NP (NP (NN something)) (ADJP (JJ interesting) (PP (IN with) (NP (PRP$ their) (NNS shovels)))))))))) (. .)))	(ROOT (S (NP (NP (CD 3) (NN construction) (NNS workers)) (PP (IN on) (NP (PRP$ their) (NN lunch)))) (VP (VBP break)) (. .)))	3 safety jacket clad Construction workers appear to be poking something interesting with their shovels.	3 construction workers on their lunch break.	contradiction	contradiction
2061	1873655403.jpg#0	1873655403.jpg#0r1e	( ( ( 3 ( safety jacket ) ) ( clad ( Construction workers ) ) ) ( ( appear ( to ( be ( poking ( something ( interesting ( with ( their shovels ) ) ) ) ) ) ) ) . ) )	( ( Some ( construction workers ) ) ( ( found ( something intriguing ) ) . ) )	(ROOT (S (NP (NP (CD 3) (NN safety) (NN jacket)) (VP (VBN clad) (NP (NN Construction) (NNS workers)))) (VP (VBP appear) (S (VP (TO to) (VP (VB be) (VP (VBG poking) (NP (NP (NN something)) (ADJP (JJ interesting) (PP (IN with) (NP (PRP$ their) (NNS shovels)))))))))) (. .)))	(ROOT (S (NP (DT Some) (NN construction) (NNS workers)) (VP (VBD found) (S (NP (NN something)) (ADJP (JJ intriguing)))) (. .)))	3 safety jacket clad Construction workers appear to be poking something interesting with their shovels.	Some construction workers found something intriguing.	entailment	entailment
2062	1873655403.jpg#0	1873655403.jpg#0r5c	( ( ( 3 ( safety jacket ) ) ( clad ( Construction workers ) ) ) ( ( appear ( to ( be ( poking ( something ( interesting ( with ( their shovels ) ) ) ) ) ) ) ) . ) )	( ( safety workers ) ( fly ( over ( the clouds ) ) ) )	(ROOT (S (NP (NP (CD 3) (NN safety) (NN jacket)) (VP (VBN clad) (NP (NN Construction) (NNS workers)))) (VP (VBP appear) (S (VP (TO to) (VP (VB be) (VP (VBG poking) (NP (NP (NN something)) (ADJP (JJ interesting) (PP (IN with) (NP (PRP$ their) (NNS shovels)))))))))) (. .)))	(ROOT (S (NP (NN safety) (NNS workers)) (VP (VBP fly) (PP (IN over) (NP (DT the) (NNS clouds))))))	3 safety jacket clad Construction workers appear to be poking something interesting with their shovels.	safety workers fly over the clouds	contradiction	contradiction
2063	1873655403.jpg#0	1873655403.jpg#0r4e	( ( ( 3 ( safety jacket ) ) ( clad ( Construction workers ) ) ) ( ( appear ( to ( be ( poking ( something ( interesting ( with ( their shovels ) ) ) ) ) ) ) ) . ) )	( ( ( 3 ( construction workers ) ) ( with shovels ) ) . )	(ROOT (S (NP (NP (CD 3) (NN safety) (NN jacket)) (VP (VBN clad) (NP (NN Construction) (NNS workers)))) (VP (VBP appear) (S (VP (TO to) (VP (VB be) (VP (VBG poking) (NP (NP (NN something)) (ADJP (JJ interesting) (PP (IN with) (NP (PRP$ their) (NNS shovels)))))))))) (. .)))	(ROOT (NP (NP (CD 3) (NN construction) (NNS workers)) (PP (IN with) (NP (NNS shovels))) (. .)))	3 safety jacket clad Construction workers appear to be poking something interesting with their shovels.	3 construction workers with shovels.	entailment	entailment
2064	1873655403.jpg#0	1873655403.jpg#0r5n	( ( ( 3 ( safety jacket ) ) ( clad ( Construction workers ) ) ) ( ( appear ( to ( be ( poking ( something ( interesting ( with ( their shovels ) ) ) ) ) ) ) ) . ) )	( ( safety workers ) ( found ( a ( treasure chest ) ) ) )	(ROOT (S (NP (NP (CD 3) (NN safety) (NN jacket)) (VP (VBN clad) (NP (NN Construction) (NNS workers)))) (VP (VBP appear) (S (VP (TO to) (VP (VB be) (VP (VBG poking) (NP (NP (NN something)) (ADJP (JJ interesting) (PP (IN with) (NP (PRP$ their) (NNS shovels)))))))))) (. .)))	(ROOT (S (NP (NN safety) (NNS workers)) (VP (VBD found) (NP (DT a) (NN treasure) (NN chest)))))	3 safety jacket clad Construction workers appear to be poking something interesting with their shovels.	safety workers found a treasure chest	neutral	neutral
2065	1873655403.jpg#0	1873655403.jpg#0r5e	( ( ( 3 ( safety jacket ) ) ( clad ( Construction workers ) ) ) ( ( appear ( to ( be ( poking ( something ( interesting ( with ( their shovels ) ) ) ) ) ) ) ) . ) )	( ( safety workers ) ( ( found ( something cool ) ) . ) )	(ROOT (S (NP (NP (CD 3) (NN safety) (NN jacket)) (VP (VBN clad) (NP (NN Construction) (NNS workers)))) (VP (VBP appear) (S (VP (TO to) (VP (VB be) (VP (VBG poking) (NP (NP (NN something)) (ADJP (JJ interesting) (PP (IN with) (NP (PRP$ their) (NNS shovels)))))))))) (. .)))	(ROOT (S (NP (NN safety) (NNS workers)) (VP (VBD found) (NP (NN something) (NN cool))) (. .)))	3 safety jacket clad Construction workers appear to be poking something interesting with their shovels.	safety workers found something cool.	entailment	entailment
2066	1873655403.jpg#0	1873655403.jpg#0r2e	( ( ( 3 ( safety jacket ) ) ( clad ( Construction workers ) ) ) ( ( appear ( to ( be ( poking ( something ( interesting ( with ( their shovels ) ) ) ) ) ) ) ) . ) )	( ( Three ( construction workers ) ) ( ( have shovels ) . ) )	(ROOT (S (NP (NP (CD 3) (NN safety) (NN jacket)) (VP (VBN clad) (NP (NN Construction) (NNS workers)))) (VP (VBP appear) (S (VP (TO to) (VP (VB be) (VP (VBG poking) (NP (NP (NN something)) (ADJP (JJ interesting) (PP (IN with) (NP (PRP$ their) (NNS shovels)))))))))) (. .)))	(ROOT (S (NP (CD Three) (NN construction) (NNS workers)) (VP (VBP have) (NP (NNS shovels))) (. .)))	3 safety jacket clad Construction workers appear to be poking something interesting with their shovels.	Three construction workers have shovels.	entailment	entailment
2067	1873655403.jpg#0	1873655403.jpg#0r2n	( ( ( 3 ( safety jacket ) ) ( clad ( Construction workers ) ) ) ( ( appear ( to ( be ( poking ( something ( interesting ( with ( their shovels ) ) ) ) ) ) ) ) . ) )	( ( The workers ) ( ( are ( poking ( something ( that ( is alive ) ) ) ) ) . ) )	(ROOT (S (NP (NP (CD 3) (NN safety) (NN jacket)) (VP (VBN clad) (NP (NN Construction) (NNS workers)))) (VP (VBP appear) (S (VP (TO to) (VP (VB be) (VP (VBG poking) (NP (NP (NN something)) (ADJP (JJ interesting) (PP (IN with) (NP (PRP$ their) (NNS shovels)))))))))) (. .)))	(ROOT (S (NP (DT The) (NNS workers)) (VP (VBP are) (VP (VBG poking) (NP (NP (NN something)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (ADJP (JJ alive)))))))) (. .)))	3 safety jacket clad Construction workers appear to be poking something interesting with their shovels.	The workers are poking something that is alive.	neutral	neutral
